[2022-08-21 11:58:33,828] {taskinstance.py:1179} INFO - Dependencies all met for <TaskInstance: carga_deskmanager.popula_DeskManagerAF scheduled__2022-08-19T22:00:00+00:00 [queued]>
[2022-08-21 12:08:40,785] {logging_mixin.py:115} INFO - Contador:  23
[2022-08-21 12:08:40,785] {logging_mixin.py:115} INFO - Linhas:  110000
[2022-08-21 12:08:51,778] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:09:15,017] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:09:15,017] {logging_mixin.py:115} INFO - Contador:  24
[2022-08-21 12:09:15,017] {logging_mixin.py:115} INFO - Linhas:  115000
[2022-08-21 12:09:24,269] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:09:39,901] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:09:39,901] {logging_mixin.py:115} INFO - Contador:  25
[2022-08-21 12:09:39,901] {logging_mixin.py:115} INFO - Linhas:  120000
[2022-08-21 12:09:50,465] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:10:06,070] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:10:06,070] {logging_mixin.py:115} INFO - Contador:  26
[2022-08-21 12:10:06,070] {logging_mixin.py:115} INFO - Linhas:  125000
[2022-08-21 12:10:17,611] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:10:32,855] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:10:32,855] {logging_mixin.py:115} INFO - Contador:  27
[2022-08-21 12:10:32,855] {logging_mixin.py:115} INFO - Linhas:  130000
[2022-08-21 12:10:43,900] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:11:01,377] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:11:01,378] {logging_mixin.py:115} INFO - Contador:  28
[2022-08-21 12:11:01,378] {logging_mixin.py:115} INFO - Linhas:  135000
[2022-08-21 12:11:12,516] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:11:29,765] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:11:29,765] {logging_mixin.py:115} INFO - Contador:  29
[2022-08-21 12:11:29,765] {logging_mixin.py:115} INFO - Linhas:  140000
[2022-08-21 12:11:41,873] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:11:57,681] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:11:57,682] {logging_mixin.py:115} INFO - Contador:  30
[2022-08-21 12:11:57,682] {logging_mixin.py:115} INFO - Linhas:  145000
[2022-08-21 12:12:10,466] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:12:27,906] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:12:27,906] {logging_mixin.py:115} INFO - Contador:  31
[2022-08-21 12:12:27,906] {logging_mixin.py:115} INFO - Linhas:  150000
[2022-08-21 12:12:40,194] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:12:54,546] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:12:54,546] {logging_mixin.py:115} INFO - Contador:  32
[2022-08-21 12:12:54,546] {logging_mixin.py:115} INFO - Linhas:  155000
[2022-08-21 12:13:04,467] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:13:20,391] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:13:20,391] {logging_mixin.py:115} INFO - Contador:  33
[2022-08-21 12:13:20,391] {logging_mixin.py:115} INFO - Linhas:  160000
[2022-08-21 12:13:30,720] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:13:44,137] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:13:44,137] {logging_mixin.py:115} INFO - Contador:  34
[2022-08-21 12:13:44,137] {logging_mixin.py:115} INFO - Linhas:  165000
[2022-08-21 12:13:55,332] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:14:09,478] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:14:09,478] {logging_mixin.py:115} INFO - Contador:  35
[2022-08-21 12:14:09,478] {logging_mixin.py:115} INFO - Linhas:  170000
[2022-08-21 12:14:21,743] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:14:36,616] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:14:36,616] {logging_mixin.py:115} INFO - Contador:  36
[2022-08-21 12:14:36,616] {logging_mixin.py:115} INFO - Linhas:  175000
[2022-08-21 12:14:47,752] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:15:08,407] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:15:08,407] {logging_mixin.py:115} INFO - Contador:  37
[2022-08-21 12:15:08,407] {logging_mixin.py:115} INFO - Linhas:  180000
[2022-08-21 12:15:22,649] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:15:37,599] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:15:37,600] {logging_mixin.py:115} INFO - Contador:  38
[2022-08-21 12:15:37,600] {logging_mixin.py:115} INFO - Linhas:  185000
[2022-08-21 12:15:48,849] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:16:06,205] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:16:06,206] {logging_mixin.py:115} INFO - Contador:  39
[2022-08-21 12:16:06,206] {logging_mixin.py:115} INFO - Linhas:  190000
[2022-08-21 12:16:19,237] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:16:38,113] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:16:38,113] {logging_mixin.py:115} INFO - Contador:  40
[2022-08-21 12:16:38,113] {logging_mixin.py:115} INFO - Linhas:  195000
[2022-08-21 12:16:49,538] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:17:04,788] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:17:04,788] {logging_mixin.py:115} INFO - Contador:  41
[2022-08-21 12:17:04,788] {logging_mixin.py:115} INFO - Linhas:  200000
[2022-08-21 12:17:19,543] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:17:36,699] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:17:36,699] {logging_mixin.py:115} INFO - Contador:  42
[2022-08-21 12:17:36,699] {logging_mixin.py:115} INFO - Linhas:  205000
[2022-08-21 12:17:50,180] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:18:05,647] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:18:05,647] {logging_mixin.py:115} INFO - Contador:  43
[2022-08-21 12:18:05,647] {logging_mixin.py:115} INFO - Linhas:  210000
[2022-08-21 12:18:17,654] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:18:31,642] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:18:31,643] {logging_mixin.py:115} INFO - Contador:  44
[2022-08-21 12:18:31,643] {logging_mixin.py:115} INFO - Linhas:  215000
[2022-08-21 12:18:44,280] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:18:56,222] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:18:56,222] {logging_mixin.py:115} INFO - Contador:  45
[2022-08-21 12:18:56,222] {logging_mixin.py:115} INFO - Linhas:  220000
[2022-08-21 12:19:10,534] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:19:24,193] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:19:24,193] {logging_mixin.py:115} INFO - Contador:  46
[2022-08-21 12:19:24,193] {logging_mixin.py:115} INFO - Linhas:  225000
[2022-08-21 12:19:38,831] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:19:54,175] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:19:54,175] {logging_mixin.py:115} INFO - Contador:  47
[2022-08-21 12:19:54,175] {logging_mixin.py:115} INFO - Linhas:  230000
[2022-08-21 12:20:09,616] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:20:28,722] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:20:28,722] {logging_mixin.py:115} INFO - Contador:  48
[2022-08-21 12:20:28,722] {logging_mixin.py:115} INFO - Linhas:  235000
[2022-08-21 12:20:43,135] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:20:57,049] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:20:57,049] {logging_mixin.py:115} INFO - Contador:  49
[2022-08-21 12:20:57,049] {logging_mixin.py:115} INFO - Linhas:  240000
[2022-08-21 12:21:12,471] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:21:25,579] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:21:25,579] {logging_mixin.py:115} INFO - Contador:  50
[2022-08-21 12:21:25,579] {logging_mixin.py:115} INFO - Linhas:  245000
[2022-08-21 12:21:40,794] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:21:52,279] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:21:52,279] {logging_mixin.py:115} INFO - Contador:  51
[2022-08-21 12:21:52,279] {logging_mixin.py:115} INFO - Linhas:  250000
[2022-08-21 12:22:07,836] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:22:28,030] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:22:28,031] {logging_mixin.py:115} INFO - Contador:  52
[2022-08-21 12:22:28,031] {logging_mixin.py:115} INFO - Linhas:  255000
[2022-08-21 12:22:43,420] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:23:00,392] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:23:00,392] {logging_mixin.py:115} INFO - Contador:  53
[2022-08-21 12:23:00,392] {logging_mixin.py:115} INFO - Linhas:  260000
[2022-08-21 12:23:14,213] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:23:27,256] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:23:27,256] {logging_mixin.py:115} INFO - Contador:  54
[2022-08-21 12:23:27,256] {logging_mixin.py:115} INFO - Linhas:  265000
[2022-08-21 12:23:42,308] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:23:58,560] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:23:58,560] {logging_mixin.py:115} INFO - Contador:  55
[2022-08-21 12:23:58,560] {logging_mixin.py:115} INFO - Linhas:  270000
[2022-08-21 12:24:13,618] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:24:38,165] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:24:38,165] {logging_mixin.py:115} INFO - Contador:  56
[2022-08-21 12:24:38,165] {logging_mixin.py:115} INFO - Linhas:  275000
[2022-08-21 12:24:53,754] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:25:23,186] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:25:23,186] {logging_mixin.py:115} INFO - Contador:  57
[2022-08-21 12:25:23,186] {logging_mixin.py:115} INFO - Linhas:  280000
[2022-08-21 12:25:38,641] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:25:58,454] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:25:58,454] {logging_mixin.py:115} INFO - Contador:  58
[2022-08-21 12:25:58,454] {logging_mixin.py:115} INFO - Linhas:  285000
[2022-08-21 12:26:11,310] {logging_mixin.py:115} INFO - 30 30
[2022-08-21 12:26:12,696] {logging_mixin.py:115} INFO - Paginas:  5000
[2022-08-21 12:26:12,696] {logging_mixin.py:115} INFO - Contador:  59
[2022-08-21 12:26:12,696] {logging_mixin.py:115} INFO - Linhas:  290000
[2022-08-21 12:26:24,761] {logging_mixin.py:115} INFO - 30 6
[2022-08-21 12:26:24,761] {logging_mixin.py:115} INFO - quebrou:  len(df.columns)  6
[2022-08-21 12:26:24,762] {python.py:173} INFO - Done. Returned value was: None
[2022-08-21 12:26:24,778] {taskinstance.py:1420} INFO - Marking task as SUCCESS. dag_id=carga_deskmanager, task_id=popula_DeskManagerAF, execution_date=20220819T220000, start_date=20220821T115833, end_date=20220821T122624
[2022-08-21 12:26:24,834] {local_task_job.py:156} INFO - Task exited with return code 0
[2022-08-21 12:26:24,881] {local_task_job.py:273} INFO - 1 downstream tasks scheduled from follow-on schedule check
